id,title,price,discount,thumbnail,description,category_id,url,discount_rate,brand,quantity_sold,timestamp
58731234,Bộ 3 Kem đánh răng P/S Trà Xanh 230g,129000,118000,https://salt.tikicdn.com/ts/product/0b/b2/68/e0135cd78ef90164c11ed82c89a3fbbc.jpg,Thành phần tự nhiênChiết xuất tinh chất trà xanhĐược biết đến với công thức làm dịu các vấn đề răng miệngKết hợp với công thức P/S vượt trộiGiúp cải thiện khoang miệngCông thức hoạt tínhCho c...,6,https://tiki.vn/product-p58731234.html?spid=58731236,9,P/S,20581,5/11/2024 13:05
92146086,Combo Bao cao su Durex Invisible Extra Thin Extra Lubricated 10 Bao và Extra Sensitive 10 Bao,634000,435000,https://salt.tikicdn.com/ts/product/5a/c7/08/ac98cf563b5c628e89f4ecabc76e1af7.jpg,Bao cao su Durex Invisible Extra Thin Extra Sensitive và Invisible Extra Thin Extra Lubricated được thiết kế siêu mỏng nhưng vẫn giữ được độ bảo vệ và an toàn cao.Bao cao su latex với kiểu...,6,https://tiki.vn/product-p92146086.html?spid=92146087,31,Durex,1923,5/11/2024 13:05
108535197,Bao cao su Sagami Spearmint - Hương bạc hà - Hộp 10 chiếc,85000,85000,https://salt.tikicdn.com/ts/product/aa/95/06/2c3d25c17ae12d6ff458b7da4e96988a.jpg,"Sagami Spearmint là dòng sản phẩm có mùi hương bạc hà, kiểu dáng cổ điển, nhiều chất bôi trơn của Sagami – Nhà sản xuất bao cao su đầu tiên tại Nhật Bản.TÍNH NĂNG SẢN PHẨM- Thành phần an toàn đối ...",6,https://tiki.vn/product-p108535197.html?spid=125742720,0,Sagami,352,5/11/2024 13:05
36987686,"Dầu gội dược liệu Antisol - Ngăn ngừa nấm da đầu, gàu, ngứa da đầu",320000,283000,https://salt.tikicdn.com/ts/product/3e/36/ba/f0fab8c1d586037bb05d7f47974a56b2.jpg,...,6,https://tiki.vn/product-p36987686.html?spid=58847628,12,iCare Pharma,2874,5/11/2024 13:05
54058501,Kem dưỡng trắng Hada Labo Perfect White Tranexamic Acid Cream 50g,240000,216000,https://salt.tikicdn.com/ts/product/75/ae/39/cbd46f057ad8b0d359054e732228da1c.jpg,"Thành phần chính và công dụng:Kem dưỡng trắng Hada Labo với công dụng khóa ẩm chuyên sâu, dưỡng da sáng rạng rỡ, giảm thâm sạm sau 7 ngày- Dạng kem mỏng nhẹ, thấm nhanh, không gây nhờn rít- Kem dưỡ...",6,https://tiki.vn/product-p54058501.html?spid=54058502,10,Hada Labo,7432,5/11/2024 13:05
177911621,Gương trang điểm để bàn có đèn LED Xiaomi Jordan Judy NV026 - Hàng Chính Hãng,249000,179000,https://salt.tikicdn.com/ts/product/5d/c2/f2/606ba9d4118df884861b98b9d5c3a493.jpg,Gương trang điểm - có đèn LED - PIN 1200mahThông số chi tiết Gương trang điểm NV026:Kích thước toàn phần: 238 x 168 x 25mmKích thước gương: 232 x 162 x 2mmTrọng lượng tịnh: 370gChất liệu: Vỏ nhựa...,6,https://tiki.vn/product-p177911621.html?spid=177911622,28,Jordan&Judy,657,5/11/2024 13:05
91256307,"Tinh Dầu Xông Phòng Nguyên Chất TIDAMO 50ML, Tự Chọn Mùi | Có Kiểm Định Chất Lượng | Sử Dụng Với Máy Xông Tinh Dầu Giúp Thơm Phòng, Khử Khuẩn, Tốt Cho Sức Khỏe và Làm Đẹp",256000,78000,https://salt.tikicdn.com/ts/product/20/42/a5/7486c8f7ff37d76fc92d848e8cc29f19.jpg,"Nhiều loại Tinh Dầu Thiên Nhiên, Nguyên ChấtChai lớn: 50MLQuý khách tự chọn loại tinh dầu yêu thích: Sả chanh, Bạc Hà, Cam Ngọt, Vỏ Quế, Vỏ Bưởi, Ngọc Lan Tây, Hoa Hồng, Hoa Lài, Hoa Cúc La Mã, Khuy...",6,https://tiki.vn/product-p91256307.html?spid=92159152,70,TIDAMO Tinh Dầu Số 1,3023,5/11/2024 13:05
78280123,Bộ 2 Chai Nước Súc Miệng làm trắng răng LISTERINE HEALTHY BRIGHT 750mlx2 Chai,374000,289000,https://salt.tikicdn.com/ts/product/e3/28/03/77fddca486fdf1e613f93795456177a8.jpg,"Better For The Planet! Tất cả sản phẩm LISTERINE nay đã được chuyển đổi hoàn toàn thành BAO BÌ TÁI CHẾ & AN TOÀN CHO DÒNG NƯỚC, sự cải tiến ra đời vì mục tiêu chung bảo vệ hành tinh, khuyến khích...",6,https://tiki.vn/product-p78280123.html?spid=78280124,23,LISTERINE,5343,5/11/2024 13:05
907522,Viên uống bổ mắt Lutein Rohto V5 ( Hộp 30 viên),510000,510000,https://salt.tikicdn.com/ts/product/90/03/63/36ebc7847e4d6526751ef96942efcc6d.jpg,"Thực phẩm bảo về sức khỏe Rohto V5 (30 viên/ hộp)1. Thành phần: Gelatin, dầu cá tinh luyện có chứa DHA, dầu cây Rum, bột chiết xuất từ thịt gà, dầu thực vật có chứa Vitamin E, nước ép quả Lonicera Cae...",6,https://tiki.vn/product-p907522.html,0,Rohto,0,5/11/2024 13:05
35526543,Sữa Rửa Mặt Neutrogena Làm Sạch Sâu Và Kiểm Soát Nhờn,125000,99000,https://salt.tikicdn.com/ts/product/a1/0b/5e/1291762c262474a06d9e38b689977132.jpg,"Sữa Rửa Mặt Neutrogena Làm Sạch Sâu với thành phần hydroxy acid trong sữa rửa mặt có công dụng lấy đi lượng dầu thừa, lớp bụi bẩn và lớp trang điểm trên da.Sản phẩm giúp da sạch sâu toàn diện, cải t...",6,https://tiki.vn/product-p35526543.html?spid=43235877,21,Neutrogena,4380,5/11/2024 13:05
96593702,"Tinh Dầu Nguyên Chất Treo Xe Hơi, Treo Phòng Gia Đình| Tự Chọn Mùi, Có Kiểm Định Chất Lượng| Tinh Dầu TIDAMO Treo Thơm Phòng, Khử Mùi Xe Hơi, Thư Giản và Đuổi Muỗi",58000,29000,https://salt.tikicdn.com/ts/product/55/a1/6b/ac61988540c49ecd28f974c347c9d05f.jpg,"Tinh Dầu Nguyên Chất Treo Xe Hơi, Treo Phòng Gia ĐìnhChính hãng TIDAMO, Có Kiểm Định Chất LượngTinh dầu Treo Thơm Phòng, Khử Mùi Xe Hơi, Thư Giản và Đuổi MuỗiQúy khách lựa chọn loại tinh dầu yêu th...",6,https://tiki.vn/product-p96593702.html?spid=96593710,50,TIDAMO Tinh Dầu Số 1,3518,5/11/2024 13:05
25074713,Phấn phủ kiềm dầu dạng bột innisfree No Sebum Mineral Powder 5g,180000,162000,https://salt.tikicdn.com/ts/product/32/7a/a2/6f7b39b1ce31d1cb87e215a82237d17a.png,"Phấn phủ kiềm dầu dạng bột innisfree No Sebum Mineral Powder 5gCông dụng1. Hút sạch và kiểm soát dầu thừaPhấn phủ kiềm dầu vượt trội, mang lại làn da khô thoáng và mịn màng như da em bé nhờ thành p...",6,https://tiki.vn/product-p25074713.html?spid=25074714,10,Innisfree,10429,5/11/2024 13:05
128912879,"Túi chườm bụng kinh 700ml, túi chườm nóng giảm đau bụng đau lưng nam tặng nữ",169000,169000,https://salt.tikicdn.com/ts/product/0e/be/7e/7574e1f68f6ef5e290ab4445c65538e6.png,"Túi chườm bụng kinh 700ml, túi chườm nóng giảm đau bụng đau lưng nam tặng nữ*** Đặc điểm:- Dung tích: 700ml- Kích thước: 15 cm * 26 cm- Màu sắc: Rất nhiều màu dễ thương- Thời gian giữ nhiệt lên tớ...",6,https://tiki.vn/product-p128912879.html?spid=128912881,0,PH PUHA,1063,5/11/2024 13:05
116446788,Sữa Tắm pH 5.5 Johnson’s Adult - Dung Tích 750ml,187000,147000,https://salt.tikicdn.com/ts/product/7f/a5/19/73dc285f734e292a1401c54e20cef758.jpg,"Sữa Tắm pH 5.5 Johnson’s 2in1 (750ml) Sữa Tắm pH 5.5 Johnson’s 2in1 (750ml) có chứa kem dưỡng ẩm cùng độ pH lý tưởng, cho da bạn luôn mềm mại, mịn màng. Sản phẩm giúp làm sạch da nhẹ nhàng mà không l...",6,https://tiki.vn/product-p116446788.html?spid=48327281,21,Johnson's Baby,5544,5/11/2024 13:05
56381615,Nước Tẩy Trang Thanh Lọc Và Làm Sạch Sâu Neutrogena Deep Clean Micellar Purifying Water 400ml,220000,169000,https://salt.tikicdn.com/ts/product/c2/51/e3/3bfb3e01301d1c010163d580a65546e5.jpg,"Nước tẩy trang thanh lọc và làm sạch sâu NeutrogenaLoại bỏ lớp trang điểm và bụi bẩn cứng đầu mà phương pháp làm sạch thông thường không làm được, cho làn da sạch, tươi mát*Không cần rửa lại với nướ...",6,https://tiki.vn/product-p56381615.html?spid=56381616,23,Neutrogena,1002,5/11/2024 13:05
1672211,Gel bôi trơn Durex Play Warming 100ml,194000,165000,https://salt.tikicdn.com/ts/product/75/3c/b1/53a136501212038f45b6a6ab37f93c76.jpg,Gel Bôi Trơn Durex Play Warming 39192 (100ml) giúp cuộc yêu trở nên mặn mà và nồng nhiệt hơn. Gel mang lại cảm giác thoải mái cho các nàng khỏi nỗi lo lắng thường trực. Đồng thời giúp cả hai khởi động...,6,https://tiki.vn/product-p1672211.html?spid=85388,15,Durex,6445,5/11/2024 13:05
