id,title,price,discount,thumbnail,description,category_id,url,discount_rate,timestamp
68480278,[Mẫu Mới] Motul Scooter 10W40 800ml tặng Motul Gear Oil 80W90 120ml nhớt hợp số nhớt máy xe tay ga,149000,149000,https://salt.tikicdn.com/ts/product/bf/2b/16/caebbd1f72cb0494b57e6a606d0b406f.png,"       1/ TỔNG QUAN VỀ SẢN PHẨM:   + TÊN SẢN PHẨM: MOTUL SCOOTER LE 10W40   + DUNG TÍCH NHỚT: 800ml   + CHỦNG LOẠI: DẦU NHỚT XE TAY GA   + THÔNG SỐ KỸ THUẬT: Độ nhớt: 10W40, API SJ, JASO MB  ...",8,https://tiki.vn/product-p68480278.html?spid=68480280,0,5/4/2024 11:49
186124514,"Mũ bảo hiểm Fullface 2 kính GRO ST11 thời trang, cá tính- Hàng chính hãng",369000,369000,https://salt.tikicdn.com/ts/product/21/ec/f8/68df8afb82094b93f9de8c273fc2c6d3.jpg,"Mũ bảo hiểm Fullface 2 kính GRO ST11 thời trang, cá tính- Hàng chính hãngđạt kiểm định chất lượng đạt chuẩn Quatest 1 (Trung tâm kỹ thuật đo lường chất lượng ban hành)- Nón tạo cảm giá mạnh mẽ trên...",8,https://tiki.vn/product-p186124514.html?spid=195845498,0,5/4/2024 11:49
53328659,Bơm lốp ô tô xe máy xe đạp đạp chân ROCK,225000,225000,https://salt.tikicdn.com/ts/product/77/6d/b6/f7ad126eada9b7a43df42bd6d7ce37aa.jpg,"Thông tin sản phẩm bơm đạp chân 2 piston:Hai ống chắc chắn, lượng khí bơm nhiềuHợp kim nhôm, Khung bơm chắc chắn4 chân đế bảo vệ, đệm lót chống trơn trượtGia cố bàn đạp rộng hơn , đệm chống trơn ...",8,https://tiki.vn/product-p53328659.html?spid=78918004,0,5/4/2024 11:49
75490727,Đèn LED Xi Nhan Không Dây Rẽ Trái Phải Gắn Đuôi Xe Đạp Điều Khiển Không Dây Từ Xa Sạc Điện USB Mai Lee,249000,215000,https://salt.tikicdn.com/ts/product/14/4f/cd/80494f2c4fd29a6812a9d7307e779c02.jpg,"Đèn LED Xi Nhan Không Dây Rẽ Trái Phải Gắn Đuôi Xe Đạp Điều Khiển Không Dây Từ Xa Sạc Điện USB Mai LeeVới thiết kế đơn giản và tiện lợi, bạn cài đặt sẽ khá dễ dàngĐuôi đèn không chỉ có chức năng ...",8,https://tiki.vn/product-p75490727.html?spid=75490728,14,5/4/2024 11:49
35810240, Túi thơm cà phê Việt Nam treo xe ô tô -Robusta Đaklak -100G,42000,42000,https://salt.tikicdn.com/ts/product/9e/6b/08/77c45af30d0db9f58df9af76e945b569.jpg,"TÚI THƠM HƯƠNG CÀ PHÊBạn cảm thấy khó chịu với mùi #HÔI trong nhà, trong tủ quần áo, trong xe hơi…???Không những vậy, mùi hôi ấy còn chứa nhiều yếu tố xấu gây ảnh hưởng tới #SỨC_KHỎE.Bạn e ngại khi...",8,https://tiki.vn/product-p35810240.html?spid=206532820,0,5/4/2024 11:49
49195399,"Bộ 2 Chai Dung Dịch Tẩy Keo, Nhựa Đường 3M 08987 (425 g)",280000,280000,https://salt.tikicdn.com/ts/product/66/f7/b5/8cde6010a6a7c2fa416314ef0ad56bf2.jpg,"Dung Dịch Tẩy Keo, Nhựa Đường 3M 08987 chuyên làm sạch các loại keo, nhựa đường, dầu mỡ và các chất khó tẩy khác dính trên bề mặt. Có thể tẩy các vết keo của keo xịt đa năng 3M super ...",8,https://tiki.vn/product-p49195399.html?spid=200002380,0,5/4/2024 11:49
77580607,Bọc vô lăng da vân carbon cao cấp TTAUTO cho xe ô tô 4 đến 7 chỗ (Đen),250000,155000,https://salt.tikicdn.com/ts/product/f2/82/f7/ab4eaff525582a53cc9dd7534e4adc23.jpg,Thông tin mô tả Bọc vô lăng da vân carbon cao cấp TTAUTO cho xe ô tô 4 đến 7 chỗ (Đen)Xuất xứ thương hiệu: Việt NamSản xuất tại: Việt Nam/ Trung QuốcChất liệu: Da PU cao cấp + Vân carbonKích thước: 3...,8,https://tiki.vn/product-p77580607.html?spid=274243265,38,5/4/2024 11:49
165597765,"Bọc khóa smartkey dành cho Honda Lead, Airblade, Vision 2018-2020, Vario 150, Bezen Classic",59000,59000,https://salt.tikicdn.com/ts/product/8c/f8/e1/02f9434218a40c099dfa1e543237ce0a.png,"Hãy biến chiếc khóa smartkey đơn giản của bạn thành một món đồ thời trang hơn bằng vỏ bọc silicon khóa smartkey Honda. Ngoài ra, nó còn giúp bảo vệ smartkey của bạn trước va đập, rơi vỡ, hư hỏng khiến...",8,https://tiki.vn/product-p165597765.html?spid=165597767,0,5/4/2024 11:49
82378075,"Lót (bọc) chân chống xe máy kèm thắt cổ dê - chống trầy nền nhà, Chống lún cát khi dựng xe - NKLUBE",19000,19000,https://salt.tikicdn.com/ts/product/90/98/d9/9db7a6e81449ffd0a385cdedbd9d1b80.jpg,Lót chân chống xe máy. Tránh trầy xước nền nhà bằng gạch men hoặc các vật liệu dễ trầy xước khác. Tránh tổn thương chân khi vô tình va quẹt vào chân chống. Chống lún cát khi dựng xeLót chân chống xe m...,8,https://tiki.vn/product-p82378075.html?spid=82378078,0,5/4/2024 11:49
186743659,[1 chiếc] Gương Xe Đạp Chiếu Hậu Giá rẻ 8 cm Cho Xe Đạp Thể Thao Địa Hình 360 Độ Giúp Đạp Xe An Toàn Mai Lee,29000,26000,https://salt.tikicdn.com/ts/product/a4/9b/3f/6b4cf25d2931c2ebd0f81d4b2d3442b9.jpg,"Gương Xe Đạp Chiếu Hậu Tròn Lớn 8 cm Cho Xe Đạp Thể Thao Địa Hình 360 Độ Giúp Đạp Xe An Toàn Mai Lee [1 chiếc]Với thiết kế Gương Lồi nên cho bạn góc nhìn rộng hơn, giúp đảm bảo an toàn khi di chuyể...",8,https://tiki.vn/product-p186743659.html?spid=186743660,10,5/4/2024 11:49
